Energy (eV),Kalpha1,Kalpha1-1s,Kalpha1-2s,Kalpha1-2p*,Kalpha1-2p,Kalpha1-3s,Kalpha1-3p*,Kalpha1-3p,Kalpha1-3d*,Kalpha1-3d,Kalpha1-4s,Kalpha2,Kalpha2-1s,Kalpha2-2s,Kalpha2-2p*,Kalpha2-2p,Kalpha2-3s,Kalpha2-3p*,Kalpha2-3p,Kalpha2-3d*,Kalpha2-3d,Kalpha2-4s,Total
8011.022044088177,0.4307409677420522,2.8221988554047543e-06,0.0014772958552538003,0.0001593788092793895,0.0009177294339871714,0.0022792882588788125,0.0009104404940337447,0.0032701614369469996,0.011655141913412185,0.01439386326187372,0.04956158377667515,1.0939801774806464,1.1255727941720389e-05,0.0029277791536764046,0.000166721960605748,0.0004631034432814506,0.005321009774269897,0.0028559575462507054,0.010982928878245281,0.036003582266125184,0.05853064891775182,0.12605960874873082,1.852671447078774
8011.22244488978,0.4355551581443676,2.825510606391595e-06,0.0014864745981255049,0.0001602594317758337,0.0009231131585612422,0.002303627344059422,0.000919745412871346,0.003302215672537069,0.011790810713292249,0.014555995784506292,0.050112318128805296,1.121668521405062,1.1269908157580182e-05,0.0029673788513155737,0.00016828383261985197,0.0004671084168248182,0.0054430812946957485,0.002916387686265197,0.011234783065103076,0.03696920233057041,0.06013800301844982,0.12920786761526684,1.8923044313238389
8011.4228456913825,0.4404504839281706,2.8288281900380257e-06,0.001495738991101336,0.00016114737539070072,0.0009285445776547727,0.0023283582900099084,0.0009291936969751445,0.003334743586563222,0.011928862750479724,0.014720888784970822,0.05067228023232177,1.1504197050696403,1.128411518651861e-05,0.0030077006948464615,0.00016986774207688982,0.00047116654304431874,0.005569400091972425,0.0029788354126134525,0.011495399400796717,0.0379744805532567,0.061812376407024194,0.13247533676258558,1.9333386238348715
8011.623246492986,0.445428777981054,2.8321516200485257e-06,0.00150509010016459,0.00016204272152421884,0.0009340242583087093,0.0023534895523752955,0.000938788306423245,0.003367754559326803,0.012069354186439611,0.014888605422893768,0.051241677322942054,1.1802887342228952,1.1298349096177156e-05,0.0030487588925225437,0.00017147410526377122,0.0004752787844143384,0.0057001654310635235,0.0030433953245851066,0.011765189038373182,0.03902163317674054,0.06355754073867512,0.13586810016790046,1.9758440047946026
8011.823647294589,0.4504919252239566,2.8354809101678055e-06,0.001514529007868666,0.00016294555271133236,0.0009395527760437689,0.0023790298160655194,0.0009485322780777679,0.003401258204507481,0.012212342847104775,0.015059210678767487,0.05182072248468622,1.2113342131537697,1.1312609954410544e-05,0.003090567836665698,0.0001731033483373655,0.00047944612569749697,0.005835588397607127,0.003110167849294859,0.012044587528760727,0.0401130343568879,0.06537753627207393,0.13939263417832484,2.0198950760080736
8012.024048096192,0.45564186439339904,2.8388160741810316e-06,0.001524056813645729,0.00016385595264076472,0.0009451307150136788,0.002404988002754984,0.0009584287279874265,0.0034352643761672895,0.012357888282440763,0.015232771417464765,0.052409634848994496,1.2436186304052188,1.1326897829287927e-05,0.003133142095440454,0.0001747559076065185,0.0004836695745780313,0.005975892749263774,0.0031792596924293507,0.012334056578619718,0.04125122992711544,0.06727669510948074,0.14305583821104964,2.0655712194952143
8012.224448897796,0.46088058989510994,2.8421571259139315e-06,0.001533674634121676,0.0001647740061744187,0.0009507586681614456,0.0024313732786687757,0.0009684808538778557,0.0034697831759997657,0.012506051828506844,0.015409356454352437,0.053008639801771645,1.2772086712546418,1.134121278909351e-05,0.003176496403469061,0.0001764322298234417,0.00048795016231645386,0.006121315839447318,0.0032507843312883883,0.012634085957704521,0.04243895258850775,0.06925966681197032,0.1468650682868129,2.1129570898326415
8012.424849699399,0.4662101537325408,2.8455040792328877e-06,0.0015433836034379213,0.00016569979936715835,0.0009564372373789327,0.0024581950626691965,0.000978691937733774,0.0035048249608354183,0.012656896672139682,0.015589036624133905,0.05361796919874566,1.3121755598613656,1.1355554902327166e-05,0.003220645651197554,0.00017813277248489884,0.0004922889444264951,0.00627210962056298,0.0033248625548113,0.012945195570456529,0.04367913869771522,0.07133144667072783,0.15082817369897758,2.1621430439306897
8012.625250501002,0.4716326675139712,2.848856948045174e-06,0.0015531848735805855,0.00016663341948701957,0.0009621670336700817,0.0024854630346570587,0.0009890653484773066,0.003540400350415427,0.012810487918393265,0.015771884852557996,0.054237861589549574,1.3485954343390993,1.1369924237705641e-05,0.0032656048729178475,0.00017985800414363912,0.0004966870013753939,0.006428541734675897,0.003401623055880964,0.013267937708199888,0.0449749468482602,0.07349740695324015,0.15495353715724272,2.213225612390981
8012.825651302605,0.4771503045414341,2.8522157462990506e-06,0.0015630796147164676,0.0001675749550357827,0.0009679486773173821,0.0025131871442995537,0.0009996045447457184,0.0035765202354416277,0.012966892660857604,0.015957976231116493,0.05486856245088134,1.3865497584138726,1.1384320864163206e-05,0.003311389233339912,0.00018160840473033487,0.0005011454393081127,0.006590896700412975,0.0034812030818777034,0.013602899500129106,0.046329778468130696,0.07576333148653537,0.15925011878619344,2.266308017106987
8013.026052104208,0.4827653019855207,2.855580487983872e-06,0.0015730690155363668,0.0001685244957699532,0.0009737827980519192,0.002541377620100422,0.0010103130777732294,0.0036131957859155553,0.013126180055003841,0.016147388094881587,0.055510324429190065,1.4261257737958832,1.1398744850852255e-05,0.0033580140126076353,0.00018338446588650166,0.0005056653907966105,0.006759477205930539,0.003563749150254306,0.01395070558340565,0.04774730068842024,0.07813545399013255,0.16372750440676248,2.3215007403731622
8013.226452905812,0.4884799631503832,2.858951187130328e-06,0.0015831542836063895,0.00016948213272220358,0.000979670035227338,0.0025700449788291562,0.0010211945943818892,0.003650438459780148,0.01328842139471295,0.016340200103644224,0.05616340759336552,1.4674169979243814,1.1413196267144613e-05,0.003405494589646624,0.0001851866913089131,0.0005102480156153988,0.006934605518926103,0.0036494178368142154,0.014312021015048908,0.04923147177464078,0.0806205006295371,0.16839595858280748,2.378922151452834
